9618	Working as a Internal Audit Clerk for 6 years. Strongest areas are Native Language, Systems Analysis and Evaluation, Negotiation and Monitoring. Educational background: a bachelor's degree in social sciences. Based in Incheon.
9619	Receptionist based in South Jeolla, 5 years in the field. Colleagues point to Service Orientation, Customer and Personal Service and Speaking as my strengths. A bachelor's degree in humanities.
9620	Senior Electrical Safety Engineer with 20 years of experience. Comfortable with Building and Construction, Installation and Operation Monitoring. Studied engineering, a bachelor's degree.
9621	8 years of hands-on work as a Insurance Manager. Most of the role rests on Service Orientation and Economics and Accounting. A bachelor's degree in humanities. A national professional licence on record.
9622	2 years of hands-on work as a Landscape Gardener. Colleagues point to Spatial Orientation and Monitoring as my strengths. Educational background: a high school diploma in engineering.
9623	Working as a Japanese Cuisine Chef for 1 year. Day-to-day work draws on Food Production and Control Precision. Studied humanities, a bachelor's degree. Certified with a Craftsman certificate.
9624	Kitchen Assistant. Experienced practitioner, 8 years in role. Comfortable with Physical Strength, Control Precision, Visual Acuity and Flexibility and Balance. Educational background: a high school diploma in engineering. Located in North Jeolla and open to nearby roles.
9625	Early-career Wood Processing Machine Operator with 2 years of experience. Day-to-day work draws on Finger Dexterity and Visual Acuity. Holds a high school diploma in engineering. Certified with a Craftsman certificate.
9626	I have spent 2 years working as a Welder. Core competencies: Control Precision and Operation Monitoring. A high school diploma in engineering. A craftsman certificate on record. Based in Gwangju.
9627	Educational background: a bachelor's degree in engineering. Welder based in Seoul, 15 years in the field. Comfortable with Control Precision and Operation Monitoring. Also holds a Craftsman certificate.
9628	Home-Visit Learning Tutor based in Seoul, 9 years in the field. Comfortable with Active Listening and Speaking. A bachelor's degree in humanities.
9629	A bachelor's degree in education. 2 years of hands-on work as a Primary School Teacher. Most of the role rests on Active Listening and History and Archeology. Currently working in Daejeon.
9630	Educational background: a master's degree in engineering. Working as a Coatings and Agrochemicals Engineer for 8 years. Day-to-day work draws on Chemistry, Technology Analysis, Originality and Production and Processing. Located in Busan and open to nearby roles.
9631	Educational background: a bachelor's degree in engineering. I have spent under a year working as a Computer Instructor. Core competencies: Instructing, Programming and Computers and Electronics. Located in Daegu and open to nearby roles.
9632	A bachelor's degree in social sciences. 4 years of hands-on work as a Social Worker. Day-to-day work draws on Management of Material Resources, Monitoring and Coordination. Located in Ulsan and open to nearby roles.
9633	Studied social sciences, a bachelor's degree. 7 years of hands-on work as a Insurance Underwriter. Colleagues point to Writing, Negotiation, Judgment and Decision Making and Mathematics as my strengths.
9634	Working as a School Inspector and Education Researcher for 5 years. Most of the role rests on Learning Strategies, Reading Comprehension and Writing. Educational background: a master's degree in education.
9635	4 years of hands-on work as a Translator. Comfortable with Writing, Native Language and Reading Comprehension. Educational background: a master's degree in social sciences. Located in Gyeonggi and open to nearby roles.
9636	A bachelor's degree in natural sciences. Mid-level Environmental Engineering Laboratory Technician with 3 years of experience. Comfortable with Chemistry, Law and Government and Technology Analysis. Certified with a Craftsman certificate. Currently working in North Chungcheong.
9637	A master's degree in natural sciences. I have spent 3 years working as a Natural Sciences Researcher. Comfortable with Active Listening, Inductive Reasoning and Management of Personnel Resources. Based in Gwangju.
9638	4 years of hands-on work as a Social Worker. Comfortable with Negotiation and Instructing. A bachelor's degree in social sciences. Certified with a national professional licence.
9639	Studied arts and physical education, a bachelor's degree. Working as a Instrumental Musician for 5 years. Most of the role rests on Finger Dexterity, Reaction Time and Speed, Auditory Attention and Coordination. Located in Gyeonggi and open to nearby roles.
9640	Mid-level Postal Delivery Worker with 3 years of experience. Comfortable with Spatial Orientation and Flexibility and Balance. Studied humanities, a high school diploma. Also holds a national professional licence. Located in South Chungcheong and open to nearby roles.
9641	2 years of hands-on work as a Loading and Stevedoring Worker. Most of the role rests on Transportation, Control Precision, Physical Strength and Flexibility and Balance. Holds a high school diploma in humanities. Located in Incheon and open to nearby roles.
9642	A bachelor's degree in natural sciences. Early-career Data Analyst with 1 year of experience. Most of the role rests on Programming and Speaking. Currently working in North Jeolla.
9643	Public Administration Specialist based in Gyeonggi, 5 years in the field. Strongest areas are Negotiation and Judgment and Decision Making. Studied humanities, a bachelor's degree.
9644	Studied natural sciences, a bachelor's degree. Noise and Vibration Engineer. Experienced practitioner, 8 years in role. Comfortable with Engineering and Technology and Equipment Selection. A professional engineer licence on record. Based in South Chungcheong.
9645	Educational background: a bachelor's degree in humanities. Early-career Insurance Claims Examiner with 3 years of experience. Day-to-day work draws on Negotiation and Law and Government. Also holds a national professional licence.
9646	Mid-level Non-Commissioned Officer with 4 years of experience. Comfortable with Geography, Flexibility and Balance and Instructing. Educational background: a high school diploma in social sciences.
9647	I have spent 2 years working as a Vegetable and Specialty Crop Grower. Colleagues point to Control Precision and Operation Monitoring as my strengths. Secondary education in natural sciences. Currently working in Busan.
9648	I have spent 6 years working as a IT Consultant and Auditor. Comfortable with Computers and Electronics, Technology Analysis, Judgment and Decision Making and Service Orientation. Studied natural sciences, a master's degree. Currently working in Ulsan.
9649	Food Engineering Laboratory Technician. Mid-level practitioner, 3 years in role. Colleagues point to Production and Processing and Food Production as my strengths. Educational background: a bachelor's degree in natural sciences. Based in Seoul.
9650	Parcel Delivery Worker based in Gwangju, 3 years in the field. Core competencies: Physical Strength and Flexibility and Balance. Studied humanities, a high school diploma.
9651	I have spent 12 years working as a Fashion Accessories Designer. Core competencies: Originality and Fine Arts. Educational background: a high school diploma in arts and physical education.
9652	Working as a Certified Public Accountant for 3 years. Comfortable with Category Flexibility, Management of Personnel Resources, Active Listening and Time Management. Holds a master's degree in social sciences. Also holds a national professional licence.
9653	I have spent 4 years working as a Social Sciences Researcher. Day-to-day work draws on Complex Problem Solving, Programming and Reading Comprehension. Studied education, a doctoral degree.
9654	8 years of hands-on work as a Beverage Manufacturing Machine Operator. Strongest areas are Production and Processing, Food Production, Operation Monitoring and Operation and Control. A bachelor's degree in natural sciences. Also holds a Craftsman certificate. Located in Gyeonggi and open to nearby roles.
9655	Working as a General Affairs Clerk for 12 years. Comfortable with Administration and Management, Reading Comprehension and Management of Personnel Resources. Studied education, a bachelor's degree.
9656	I have spent 8 years working as a Childcare Helper. Most of the role rests on Physical Strength and Visual Acuity. Educational background: a high school diploma in humanities.
9657	Transport Equipment Assembler. Experienced practitioner, 8 years in role. Strongest areas are Mechanical, Troubleshooting and Finger Dexterity. An associate degree in engineering. Also holds an Industrial Engineer certificate.
9658	I have spent 8 years working as a Power Transmission and Distribution Engineer. Strongest areas are Technology Analysis, Physics and Engineering and Technology. Studied engineering, a bachelor's degree. Also holds a Master Craftsman licence. Based in North Jeolla.
9659	6 years of hands-on work as a Parcel Delivery Worker. Strongest areas are Physical Strength, Flexibility and Balance and Service Orientation. Studied humanities, a high school diploma.
9660	Mid-level Agriculture and Fisheries Laboratory Technician with 3 years of experience. Core competencies: Physics, Biology and Reading Comprehension. Holds a bachelor's degree in engineering.
9661	Holds a bachelor's degree in natural sciences. Working as a Coatings and Agrochemicals Engineer for 1 year. Strongest areas are Quality Control Analysis, Technology Analysis, Management of Material Resources and Reading Comprehension. Located in Seoul and open to nearby roles.
9662	Mid-level Environmental Impact Assessor with 4 years of experience. Comfortable with Category Flexibility, Systems Analysis and Evaluation and Management of Material Resources. Holds a doctoral degree in natural sciences. Currently working in Seoul.
9663	Forestry Manager and Logger. Senior practitioner, 12 years in role. Most of the role rests on Public Safety and Security, Physical Strength and Biology. Studied humanities, a high school diploma. A professional engineer licence on record.
9664	Data Analyst based in Seoul, 2 years in the field. Colleagues point to Number Facility, Learning Strategies and Technology Design as my strengths. Holds a doctoral degree in natural sciences.
9665	Holds a bachelor's degree in humanities. I have spent 2 years working as a Data Entry and Office Support Clerk. Strongest areas are Programming, Native Language, Clerical and Economics and Accounting. Based in Seoul.
9666	Baker and Pastry Chef based in Gyeonggi, 1 year in the field. Most of the role rests on Food Production and Quality Control Analysis. Studied arts and physical education, an associate degree.
9667	Working as a Social Sciences Researcher for 4 years. Most of the role rests on Complex Problem Solving, Active Listening, Systems Analysis and Evaluation and Learning Strategies. Studied humanities, a doctoral degree. Based in South Chungcheong.
9668	Cable Installation and Repair Technician. Experienced practitioner, 10 years in role. Core competencies: Installation and Equipment Maintenance. Educational background: an associate degree in engineering. Also holds an Industrial Engineer certificate. Located in Incheon and open to nearby roles.
9669	Working as a Ticket Inspector for 4 years. Colleagues point to Sociology and Anthropology, History and Archeology, Philosophy and Theology and Personnel and Human Resources as my strengths. Holds an associate degree in social sciences. Based in Gyeonggi.
9670	Experienced Amusement Facility Attendant with 8 years of experience. Strongest areas are Service Orientation and Auditory Attention. Studied arts and physical education, an associate degree. Based in Seoul.
9671	Educational background: a high school diploma in arts and physical education. 3 years of hands-on work as a Construction and Mining Equipment Operator. Day-to-day work draws on Control Precision, Operation Monitoring, Troubleshooting and Building and Construction.
9672	I have spent 8 years working as a Parcel Delivery Worker. Colleagues point to Physical Strength, Flexibility and Balance and Time Management as my strengths. An associate degree in humanities. Based in Seoul.
9673	Logistics and Materials Clerk. Early-career practitioner, 3 years in role. Most of the role rests on Clerical, Category Flexibility, Programming and Persuasion. Educational background: a bachelor's degree in natural sciences. A national professional licence on record. Based in Ulsan.
9674	Experienced Aquaculture Worker with 9 years of experience. Comfortable with Food Production and Biology. Studied humanities, a high school diploma. A professional engineer licence on record.
9675	Studied humanities, a high school diploma. Working as a Fruit and Vegetable Processing Machine Operator for 8 years. Most of the role rests on Quality Control Analysis, Food Production and Equipment Selection. Located in Ulsan and open to nearby roles.
9676	I have spent 4 years working as a Water and Wastewater Treatment Plant Operator. Core competencies: Chemistry, Public Safety and Security, Engineering and Technology and Telecommunications. Holds an associate degree in natural sciences. Located in Incheon and open to nearby roles.
9677	Mid-level Care Worker and Nursing Assistant with 5 years of experience. Strongest areas are Service Orientation, Flexibility and Balance, Medicine and Dentistry and Coordination. Educational background: an associate degree in humanities. Also holds a national professional licence. Located in Seoul and open to nearby roles.
9678	Studied arts and physical education, a bachelor's degree. Theatre and Musical Actor based in Seoul, 10 years in the field. Day-to-day work draws on Control Precision, Fine Arts, Speaking and Flexibility and Balance.
9679	Mid-level Field Reporter with 3 years of experience. Colleagues point to Coordination, Philosophy and Theology and Speaking as my strengths. Educational background: a bachelor's degree in social sciences. Located in Gwangju and open to nearby roles.
9680	Working as a Legal and Public Safety Manager for 4 years. Core competencies: Management of Material Resources and Auditory Attention. A bachelor's degree in social sciences. Also holds a relevant national certificate.
9681	Backup Dancer. Early-career practitioner, 1 year in role. Core competencies: Spatial Orientation and Flexibility and Balance. Educational background: a bachelor's degree in arts and physical education. Currently working in Seoul.
9682	Educational background: a high school diploma in health sciences. 10 years of hands-on work as a Care Worker and Nursing Assistant. Comfortable with Psychology and Social Perceptiveness. Certified with a national professional licence. Located in Daegu and open to nearby roles.
9683	International Sales Representative based in Seoul, 3 years in the field. Comfortable with Negotiation and Time Management. Studied social sciences, a bachelor's degree. Certified with a national professional licence.
9684	I have spent 10 years working as a University Lecturer. Most of the role rests on Reading Comprehension and Native Language. Studied social sciences, a master's degree. Based in North Jeolla.
9685	Cultural Heritage Conservator based in Seoul, 8 years in the field. Day-to-day work draws on Finger Dexterity and Sociology and Anthropology. Studied arts and physical education, a bachelor's degree.
9686	Mid-level Cleaner with 4 years of experience. Most of the role rests on Flexibility and Balance, Physical Strength and History and Archeology. A high school diploma in humanities. Located in Seoul and open to nearby roles.
9687	Play Therapist based in Ulsan, 2 years in the field. Core competencies: Communications and Media and Customer and Personal Service. Educational background: a bachelor's degree in social sciences.
9688	Experienced Wood Processing Machine Operator with 6 years of experience. Day-to-day work draws on Control Precision, Visual Acuity, Production and Processing and Operation Monitoring. Educational background: an associate degree in social sciences. Also holds a Craftsman certificate. Currently working in Seoul.
9689	Experienced Bus Driver with 7 years of experience. Strongest areas are Spatial Orientation, Transportation and Visual Acuity. Holds a high school diploma in engineering. A national professional licence on record.
9690	Early-career Senior Government Official with 2 years of experience. Day-to-day work draws on Management of Personnel Resources, Negotiation and Reading Comprehension. Studied natural sciences, a master's degree. Currently working in Seoul.
9691	Early-career Cleaning and Security Services Manager with 3 years of experience. Comfortable with Personnel and Human Resources and Management of Financial Resources. Studied social sciences, a bachelor's degree. Located in Seoul and open to nearby roles.
9692	Studied social sciences, a bachelor's degree. Railway Signaller and Traffic Controller based in Busan, 7 years in the field. Comfortable with Operation Monitoring, Transportation, Reaction Time and Speed and Geography.
9693	Educational background: a bachelor's degree in health sciences. Registered Nurse. Senior practitioner, 16 years in role. Comfortable with Reaction Time and Speed and Number Facility. Certified with a national professional licence. Based in Seoul.
9694	Plating and Metal Spraying Operator based in Seoul, 1 year in the field. Strongest areas are Finger Dexterity, Production and Processing, Visual Acuity and Chemistry. Educational background: a high school diploma in engineering. Certified with a Professional Engineer licence.
9695	Working as a Telecommunications Equipment Engineer for 5 years. Day-to-day work draws on Computers and Electronics and Number Facility. Educational background: an associate degree in engineering. Certified with a Professional Engineer licence. Located in Gyeonggi and open to nearby roles.
9696	Mid-level School Principal with 4 years of experience. Most of the role rests on Management of Personnel Resources, Instructing, Judgment and Decision Making and Clerical. A bachelor's degree in natural sciences. Currently working in South Gyeongsang.
9697	Working as a Residential Care Worker for 16 years. Colleagues point to Instructing, Coordination, Customer and Personal Service and Physical Strength as my strengths. Educational background: a bachelor's degree in humanities. Certified with a national professional licence. Currently working in Seoul.
9698	Educational background: a high school diploma in engineering. Experienced Insulation Installer with 8 years of experience. Core competencies: Mechanical and Troubleshooting. Also holds a Craftsman certificate.
9699	Jewellery and Gem Craftsperson. Experienced practitioner, 7 years in role. Core competencies: Engineering and Technology and Production and Processing. Educational background: a bachelor's degree in arts and physical education. Currently working in Gyeonggi.
9700	Chemical Processing Plant Operator based in Gwangju, 8 years in the field. Colleagues point to Chemistry, Operation and Control, Finger Dexterity and Equipment Maintenance as my strengths. Educational background: an associate degree in humanities.
9701	I have spent 15 years working as a Classical Vocalist. Strongest areas are Philosophy and Theology, Auditory Attention and Education and Training. Holds a bachelor's degree in arts and physical education. Currently working in Incheon.
9702	Educational background: a high school diploma in engineering. Welder based in Busan, 4 years in the field. Comfortable with Reaction Time and Speed, Troubleshooting, Flexibility and Balance and Mechanical.
9703	Working as a Certified Public Accountant for 2 years. Comfortable with Programming and Judgment and Decision Making. Studied social sciences, a master's degree. Also holds a national professional licence. Based in Gyeonggi.
9704	Early-career Flight Attendant with 2 years of experience. Colleagues point to Transportation, Social Perceptiveness, Flexibility and Balance and Geography as my strengths. A bachelor's degree in social sciences. Currently working in Gyeonggi.
9705	Baker and Pastry Chef based in Seoul, 4 years in the field. Comfortable with Food Production, Quality Control Analysis, Production and Processing and Physical Strength. Educational background: a bachelor's degree in natural sciences.
9706	A bachelor's degree in engineering. Non-Commissioned Officer. Mid-level practitioner, 3 years in role. Comfortable with Systems Analysis and Evaluation, Physical Strength, Instructing and Geography.
9707	3 years of hands-on work as a Wood Processing Machine Operator. Core competencies: Operation Monitoring, Mechanical and Finger Dexterity. A high school diploma in engineering. An industrial engineer certificate on record. Located in Gwangju and open to nearby roles.
9708	3 years of hands-on work as a IT Support Specialist. Core competencies: Operation and Control and Education and Training. Studied engineering, a bachelor's degree. Also holds an Industrial Engineer certificate.
9709	I have spent 2 years working as a Internal Audit Clerk. Day-to-day work draws on Negotiation, Persuasion and English Language. Studied social sciences, a master's degree. Located in Seoul and open to nearby roles.
9710	Mid-level Fashion Model with 4 years of experience. Most of the role rests on Fine Arts and Spatial Orientation. Studied arts and physical education, a bachelor's degree. Located in Sejong and open to nearby roles.
9711	I have spent 2 years working as a Garment Sewing Machinist. Most of the role rests on Visual Acuity, Physical Strength and Finger Dexterity. Studied humanities, a high school diploma. Located in Seoul and open to nearby roles.
9712	I have spent 6 years working as a Environmental Impact Assessor. Day-to-day work draws on Inductive Reasoning and Category Flexibility. Studied natural sciences, a doctoral degree. Certified with a national professional licence. Currently working in Seoul.
9713	Early-career Metalworking Machine Operator with 3 years of experience. Colleagues point to Troubleshooting and Operation Monitoring as my strengths. Studied engineering, secondary education. Located in Seoul and open to nearby roles.
9714	Educational background: a master's degree in natural sciences. I have spent 8 years working as a Life Sciences Researcher. Most of the role rests on Learning Strategies, Writing, Deductive Reasoning and Judgment and Decision Making.
9715	Working as a Building Painter for 4 years. Most of the role rests on Physical Strength and Building and Construction. Educational background: a high school diploma in engineering. Also holds an Industrial Engineer certificate. Based in Gyeonggi.
9716	Early-career Hairdresser with 2 years of experience. Comfortable with Control Precision and Finger Dexterity. Educational background: secondary education in humanities. A relevant national certificate on record. Based in Seoul.
9717	2 years of hands-on work as a Telecommunications Technology Developer. Colleagues point to English Language, Engineering and Technology and Programming as my strengths. Holds a doctoral degree in social sciences. A professional engineer licence on record.
9718	Educational background: a high school diploma in social sciences. Postal Delivery Worker based in Gyeonggi, 7 years in the field. Core competencies: Physical Strength, Reaction Time and Speed, Spatial Orientation and Time Management. Certified with a national professional licence.
9719	An associate degree in social sciences. Postal Delivery Worker. Early-career practitioner, 2 years in role. Comfortable with Reaction Time and Speed, Physical Strength, Spatial Orientation and Flexibility and Balance. Based in Gwangju.
9720	Holds a bachelor's degree in natural sciences. Working as a Web Designer for 14 years. Day-to-day work draws on Time Management, Design, Fine Arts and Native Language.
9721	Network and Cloud Administrator. Experienced practitioner, 9 years in role. Day-to-day work draws on Programming, Installation and Reading Comprehension. Holds a bachelor's degree in engineering. Certified with an Industrial Engineer certificate. Currently working in Gyeonggi.
9722	Studied social sciences, an associate degree. Employment Placement Officer. Mid-level practitioner, 4 years in role. Comfortable with Management of Personnel Resources, Negotiation, Auditory Attention and Speaking. Also holds a relevant national certificate.
9723	Holds a high school diploma in arts and physical education. Mid-level Printing Machine Operator with 4 years of experience. Strongest areas are Production and Processing, Design, Visual Acuity and Systems Analysis and Evaluation. Currently working in Seoul.
9724	Working as a Technical Sales Representative for 5 years. Day-to-day work draws on Negotiation, Persuasion, Memorization and Active Listening. Educational background: a bachelor's degree in education. Also holds a national professional licence. Located in Gyeonggi and open to nearby roles.
9725	Working as a Foundry Casting Operator for 1 year. Core competencies: Production and Processing, Physical Strength and Equipment Maintenance. Studied humanities, a high school diploma. A craftsman certificate on record.
9726	Working as a Truck and Special Vehicle Driver for 2 years. Core competencies: Reaction Time and Speed, Control Precision, Operation Monitoring and Flexibility and Balance. Studied humanities, a high school diploma. A national professional licence on record. Based in Gyeonggi.
9727	13 years of hands-on work as a Welder. Most of the role rests on Mechanical and Operation Monitoring. Educational background: a high school diploma in engineering. Located in Gyeonggi and open to nearby roles.
9728	Social Sciences Researcher based in Gwangju, 2 years in the field. Most of the role rests on Negotiation and Complex Problem Solving. Studied social sciences, a doctoral degree.
9729	I have spent 4 years working as a Backup Dancer. Strongest areas are Reaction Time and Speed, Physical Strength, Spatial Orientation and Flexibility and Balance. Educational background: a bachelor's degree in arts and physical education. Currently working in North Gyeongsang.
9730	Early-career Street and Mobile Vendor with 3 years of experience. Core competencies: Service Orientation, Customer and Personal Service, Sales and Marketing and Communications and Media. A high school diploma in humanities.
9731	Studied social sciences, a bachelor's degree. Working as a General Affairs Clerk for 5 years. Comfortable with Negotiation, Service Orientation and Management of Financial Resources. Currently working in Seoul.
9732	Experienced Actuary with 10 years of experience. Most of the role rests on Number Facility and Category Flexibility. Studied natural sciences, a bachelor's degree.
9733	Holds secondary education in humanities. 4 years of hands-on work as a Childcare Helper. Comfortable with Flexibility and Balance, Auditory Attention and Visual Acuity.
9734	I have spent 7 years working as a Electrical Components Machine Operator. Colleagues point to Troubleshooting, Operation Monitoring, Production and Processing and Visual Acuity as my strengths. A high school diploma in engineering. Also holds an Industrial Engineer certificate.
9735	Early-career Product and Advertising Sales Representative with 2 years of experience. Comfortable with Learning Strategies, Management of Material Resources and Social Perceptiveness. Holds an associate degree in engineering. Based in Ulsan.
9736	Working as a Public Administration Specialist for 6 years. Most of the role rests on Active Listening, Social Perceptiveness, Management of Financial Resources and Management of Personnel Resources. A master's degree in engineering. Based in Busan.
9737	Jewellery and Gem Craftsperson based in Busan, 8 years in the field. Day-to-day work draws on Fine Arts and Design. An associate degree in humanities. Certified with a Master Craftsman licence.
9738	A bachelor's degree in social sciences. Senior Insurance Underwriter with 19 years of experience. Colleagues point to Clerical, Judgment and Decision Making, Social Perceptiveness and Persuasion as my strengths.
9739	Educational background: a bachelor's degree in engineering. I have spent 10 years working as a Civil Safety and Environmental Engineer. Comfortable with Mathematics and Physics.
9740	Mid-level Filling, Packaging and Labelling Machine Operator with 4 years of experience. Colleagues point to Food Production, Reaction Time and Speed and Mechanical as my strengths. Holds an associate degree in social sciences. Based in Seoul.
9741	Mid-level Robot Installation and Maintenance Technician with 6 years of experience. Comfortable with Troubleshooting, Finger Dexterity and Flexibility and Balance. A bachelor's degree in engineering.
9742	I have spent 5 years working as a Grain Processing Machine Operator. Comfortable with Troubleshooting, Reaction Time and Speed, Physical Strength and Equipment Maintenance. Holds a high school diploma in engineering. Also holds a Craftsman certificate.
9743	14 years of hands-on work as a Sheet Metal Worker. Strongest areas are Physical Strength, Quality Control Analysis and Installation. Educational background: a high school diploma in humanities. A master craftsman licence on record.
9744	Ticket Inspector based in Seoul, 6 years in the field. Core competencies: Customer and Personal Service, English Language, Medicine and Dentistry and Visual Acuity. Studied arts and physical education, a high school diploma.
9745	4 years of hands-on work as a Coatings and Agrochemicals Engineer. Strongest areas are Chemistry, Technology Design and Production and Processing. Studied engineering, a bachelor's degree. Located in Ulsan and open to nearby roles.
9746	Working as a University Professor for 8 years. Most of the role rests on Active Listening, Deductive Reasoning, Number Facility and Selective Attention. A doctoral degree in engineering. Currently working in Gyeonggi.
9747	1 year of hands-on work as a Fruit and Vegetable Processing Machine Operator. Most of the role rests on Physical Strength, Operation and Control and Control Precision. A bachelor's degree in humanities. Certified with a Craftsman certificate.
9748	Mid-level Power Generation and Distribution Plant Operator with 5 years of experience. Colleagues point to Finger Dexterity and Reaction Time and Speed as my strengths. Studied engineering, an associate degree. Certified with a relevant national certificate. Currently working in Gyeonggi.
9749	Studied social sciences, a master's degree. Early-career Lawyer with 3 years of experience. Colleagues point to Negotiation and Selective Attention as my strengths. Located in Gwangju and open to nearby roles.
9750	Social Worker based in Gyeonggi, 2 years in the field. Strongest areas are Instructing and Social Perceptiveness. Studied social sciences, a bachelor's degree. Also holds a national professional licence.
9751	Rubber and Plastics Chemical Engineer based in Busan, 4 years in the field. Day-to-day work draws on Technology Analysis, Technology Design and Deductive Reasoning. Studied engineering, a master's degree. A professional engineer licence on record.
9752	Mid-level University Professor with 6 years of experience. Most of the role rests on Number Facility and Learning Strategies. Holds a doctoral degree in humanities. Based in Seoul.
9753	Power Generation and Distribution Plant Operator based in Seoul, 6 years in the field. Strongest areas are Installation, Operation and Control, Equipment Selection and Operation Monitoring. Holds a bachelor's degree in engineering.
9754	Finance Manager based in Gyeonggi, 7 years in the field. Strongest areas are Negotiation, Complex Problem Solving, Management of Personnel Resources and Judgment and Decision Making. Educational background: a bachelor's degree in social sciences. Also holds an accredited professional certification.
9755	I have spent 2 years working as a Health Information Manager. Strongest areas are Programming and Clerical. Holds a bachelor's degree in social sciences. Certified with a national professional licence.
9756	Fruit and Vegetable Processing Machine Operator. Mid-level practitioner, 4 years in role. Colleagues point to Operation Monitoring, Equipment Selection, Reaction Time and Speed and Finger Dexterity as my strengths. Educational background: an associate degree in natural sciences.
9757	4 years of hands-on work as a Theatre Director. Day-to-day work draws on Flexibility and Balance, Design and Originality. A bachelor's degree in arts and physical education. Located in Seoul and open to nearby roles.
9758	4 years of hands-on work as a Screenwriter. Strongest areas are Category Flexibility, Selective Attention, Reaction Time and Speed and Spatial Orientation. Holds a bachelor's degree in arts and physical education. Based in Daejeon.
9759	4 years of hands-on work as a Renewable Energy Engineer. Core competencies: Management of Personnel Resources, Operation and Control, Equipment Maintenance and Number Facility. A doctoral degree in engineering. Located in Gwangju and open to nearby roles.
9760	Working as a Certified Public Accountant for 3 years. Day-to-day work draws on Writing, Judgment and Decision Making, Deductive Reasoning and Administration and Management. Studied natural sciences, a bachelor's degree. Based in Daegu.
9761	Educational background: a bachelor's degree in humanities. Working as a Network and Cloud Administrator for 2 years. Strongest areas are Programming, Troubleshooting, Equipment Maintenance and Technology Design. Certified with a Professional Engineer licence. Based in Seoul.
9762	Mid-level General Administrative Officer with 4 years of experience. Core competencies: Active Listening, Management of Financial Resources, Law and Government and Judgment and Decision Making. A bachelor's degree in social sciences. Currently working in Seoul.
9763	Studied social sciences, a bachelor's degree. Receptionist. Early-career practitioner, 2 years in role. Day-to-day work draws on Auditory Attention, Therapy and Counseling, Telecommunications and Communications and Media. Currently working in Seoul.
9764	Natural Sciences Laboratory Technician based in Ulsan, 4 years in the field. Core competencies: Equipment Maintenance, Spatial Orientation, Chemistry and Operation and Control. Holds a bachelor's degree in natural sciences.
9765	Working as a Noise and Vibration Engineer for 4 years. Comfortable with Quality Control Analysis, Operation and Control and Equipment Selection. A bachelor's degree in natural sciences. Certified with a Professional Engineer licence. Located in Gyeonggi and open to nearby roles.
9766	Studied social sciences, an associate degree. Insurance Manager based in Seoul, 3 years in the field. Comfortable with Administration and Management, Management of Financial Resources and Economics and Accounting.
9767	Working as a Fruit and Vegetable Processing Machine Operator for 13 years. Day-to-day work draws on Troubleshooting, Quality Control Analysis and Finger Dexterity. Educational background: a high school diploma in humanities. Based in Ulsan.
9768	Working as a Publishing and Editorial Clerk for 14 years. Strongest areas are Writing, Learning Strategies and Native Language. Holds an associate degree in humanities. Based in South Chungcheong.
9769	Psychological Counsellor based in Sejong, 20 years in the field. Colleagues point to Negotiation, Active Listening and Memorization as my strengths. Holds a bachelor's degree in education.
9770	Studied engineering, a high school diploma. Cable Installation and Repair Technician based in Gyeonggi, 12 years in the field. Day-to-day work draws on Installation, Equipment Maintenance, Telecommunications and Visual Acuity. Certified with an Industrial Engineer certificate.
9771	Internal Audit Clerk. Early-career practitioner, 2 years in role. Core competencies: Deductive Reasoning, Monitoring, Systems Analysis and Evaluation and Law and Government. Studied social sciences, a bachelor's degree. Located in North Gyeongsang and open to nearby roles.
9772	Working as a Classical Vocalist for 3 years. Core competencies: Auditory Attention and Fine Arts. Educational background: a bachelor's degree in arts and physical education. Located in Busan and open to nearby roles.
9773	I have spent 5 years working as a Cement and Mineral Products Machine Operator. Strongest areas are Operation Monitoring and Category Flexibility. Studied engineering, a high school diploma. An industrial engineer certificate on record. Currently working in Daegu.
9774	Hairdresser. Mid-level practitioner, 3 years in role. Most of the role rests on Reaction Time and Speed, Time Management, Memorization and Originality. Studied humanities, an associate degree. Certified with a relevant national certificate. Located in Daejeon and open to nearby roles.
9775	I have spent 4 years working as a Data Analyst. Comfortable with Learning Strategies, Inductive Reasoning, Reading Comprehension and Category Flexibility. Holds a master's degree in engineering. Based in North Chungcheong.
9776	Holds a high school diploma in humanities. Early-career Insulation Installer with 2 years of experience. Colleagues point to Equipment Maintenance, Finger Dexterity and Equipment Selection as my strengths. Based in Seoul.
9777	8 years of hands-on work as a Ticket and Lottery Seller. Day-to-day work draws on Number Facility, Visual Acuity, Clerical and Customer and Personal Service. Educational background: a bachelor's degree in engineering. Currently working in Seoul.
9778	Judge based in Gangwon, 7 years in the field. Comfortable with Persuasion and Writing. Holds a bachelor's degree in social sciences. Also holds a national professional licence.
9779	7 years of hands-on work as a Certified Public Accountant. Colleagues point to Programming, Time Management, Number Facility and Judgment and Decision Making as my strengths. Studied engineering, a bachelor's degree. Also holds a national professional licence. Currently working in North Chungcheong.
9780	Studied social sciences, a bachelor's degree. Finance Manager. Mid-level practitioner, 4 years in role. Core competencies: Economics and Accounting, Coordination, Inductive Reasoning and Programming. Based in Busan.
